pid_l,pid_r
815072320210040,809112520210017
815154120210206,816031220210140
815651120200005,813210320200088
815014120210567,713033520210127
815070120190343,816111620190020
815050920220043,809050920220006
815153520210146,809073120210172
103130520210235,403255720210131
103152120210100,707071520210183
103152120210100,411030920210125
103211320220009,101196720220021
809132320160246,807091920160159
809080320170202,701332320170792
809080320170202,809080320170148
809052320170128,711071520170133
809112720160124,701072720160256
809090120170135,809090120170087
809080320160167,815153520160227
107091320170167,101251720170367
107154520170136,809132120170055
821091520200153,813050320200207
821050620190152,713103520190075
821072520210268,805191520210250
101031320160593,107031520160005
106092520190015,101196720190020
106012220220111,405154920220050
106011720210545,221191120210197
106091120220116,823011320220165
106033120220093,215012720220060
106011520220128,107232720220045
106011520220128,403257720220067
106011520220128,103052120220107
713015520160994,607190920160016
819091320190591,103211320190194
819053320170010,809070120150226
819032320180002,711071120180579
819010520160382,821010520160374
713110820190026,215031220190058
713110820190026,803150120190043
819030920160165,711054920160075
819010520190164,713070120190189
819150820170324,815014120173524
819150320160112,711054520160299
819121820150302,819032320150142
819121820150302,705011920150097
819030120170073,701170320170747
819051120140127,701391520140044
819010520170011,711072920170130
819131920160019,711011620160326
819071120170105,106120920170064
819010320160136,805172120160291
709112320210296,403370520210184
605240720180385,605013320180359
709031320200118,813130720200152
109073320170024,701392520171836
805171820200175,701390320200543
403233120180089,403231620180083
823101220150096,813211420150044
823011520150170,715021720160118
715110120190220,815132920190026
801032120180107,803050720180139
801070720180071,813251120180052
711070920161274,717051420160082
711022120180195,709071520180091
711071120190428,805210120190016
711100420160192,707010920160291
115115320190064,817052320190146
201194120210096,213073520210028
713013520171727,711071120172629
713012320192606,509100920190164
713130320190128,505210720190041
607210920200015,605152120200019
607090720220002,605311520220001
717011820150275,103100320170106
717050320220050,701350720220055
717111520220104,701130920220121
813111720190163,813111720190117
717031620150056,107133320150041
717071920150226,711010320150042
805070920170178,711100320170511
221095120170139,101141920170448
221052920170081,403312720170152
221011320150099,101313920150142
205111520180056,301071120180027
805070720170160,803050520170195
805071520170046,809111320170009
809110320180094,809110320180173
823131320190178,509010120190045
801250520160052,713170920160240
113091120160192,103117120160150
113193920180079,101197020180256
805112320180102,805112320180160
803170520170273,817011220160087
803190320170231,815014120172464
603010920180388,809111720180278
603250520220066,505211120220077
603221720150003,701291720150124
221054320220105,215012720220060
221111320220074,701351320220079
221152920150214,117090320150119
221111720220105,805172920220126
221111720220104,805172920220126
221074920220090,813211120220188
221074920220090,221074920220089
221074920220090,106011720220195
221172720220119,115073720220040
221114120220116,701231120220265
221191120220067,819031320220098
221070720220151,813211320220304
221092320220036,407071120220111
511050520150001,605172320150153
511032520180069,715012920180179
711071120192319,819070520190179
711080120181412,803220120180407
711100520180105,707080720180115
711054020160762,809133720160128
711071120162808,817050420160098
711012020170524,803220420170017
711070120171301,815151120170272
715131220180015,815650420180026
711071120174898,711072120170399
711071120174898,403112120170243
511010220200110,509011720200078
511050320170109,701230920170185
603150320170004,711072120170262
603150120210244,707011320210335
603011220190132,607151920190101
603110620200086,603110620200066
713171320170290,813150920170284
807092520200046,807092520200080
713172320190364,807180520190019
713172320190364,807111920190129
713130120180492,713072020180241
713071320160760,813091020160181
713132920150013,701331720150255
713103920170263,401352920170098
713014920210239,205010920210215
713170120151322,101152120150374
803172520170081,701230420171153
803110520190008,713104720190801
803153520170181,803011120170400
803153520170181,711050120170431
803112120200175,711071120201459
803070920220051,807051320220021
803171120170105,711071120173647
819032120200139,823131720200059
803220520190239,803220520190132
803220320210098,709130920210101
713051520160046,607131320160315
713170720170335,801271520170193
713091720170213,801272320170246
803172520180254,803172520180303
811050720180008,819032520180177
711090220190043,713172120190244
711071120192477,509123520190155
711071120191785,713132320190279
711053720160085,805212620160161
711053720170879,803191520170247
817091320220007,817091320220036
711053720201015,813131920200274
711080520181155,817032020180153
113190520180285,701270120180203
403010720170195,405094120170042
823111120190301,711034320190377
101431120150132,717012220150130
707111220190112,301180220190173
707070620160182,509110720160020
707071720170460,817110320170143
707011320220161,605012720220156
707010120170739,607131920170299
601050520180091,407092720180166
209010920210192,101212120210209
805010920150426,813170520150061
805010920150426,813010720150410
805010920150426,805010820150335
707052220170044,821051720170240
715051120220063,805051320220121
715052520220088,801231520220031
715072920160028,711021320160124
823011920210202,811160220210124
823140120160245,811033920160344
823031520150157,701371520150115
707092520170037,803011520170329
707070320200065,713031720200005
707060520180322,813070420180216
707080120160276,711011120160371
401475520170103,403380720170181
603250120190388,405090320190148
107011120170116,605031320170325
401475920170174,405200520170198
701330920151368,823072020150107
701330920151368,705071120150108
709111520180129,701392720180082
701402220200729,709070220200214
701332320150644,715010620150123
701170320220079,401030520220096
401010520170208,701170720170773
411011520150163,701150520160010
411090120180440,707010720180477
211090520200179,605150920200132
701332320160784,801151720160186
701271520160199,805110120160163
701351520160345,807012620160297
701353520170170,805210220170078
701401820180700,717071920180252
809082520200028,803192320200089
809032120210044,811091920210026
809031920150143,817011220150150
809071320180142,815153520180297
809010320170183,803030120170223
809010520170150,713170720170125
809091720160081,816071920160285
809082720150042,701190720150022
809011520170203,801210120170077
701330120150088,713012120150120
701112320150077,803220320150149
701410320150438,701410320150069
101532120170220,113192320170112
701271320160018,713130920160025
701401820170720,805211120170076
701390320170600,605012320170570
701282820150361,807012020150125
701171520160181,509090120160099
701430120220059,713122320220140
809051520170126,809130720170185
809031120150097,501130920150411
809112720150123,711050120150402
809112720150123,809073520150131
809080920160090,701131120160039
809090320150055,701111520150116
809010120180101,815014120182200
815650820210022,815650820210103
809132920160097,713131120160329
809092720180043,701130920180418
809110920150132,819050720150262
809051520180195,711012120180464
809133520170130,711030120172576
701270120180203,113190520180285
701231720150388,715051320150037
713130720170451,711080920170377
104071720220089,605311120220026
813131920200130,713014920200114
813211120190812,713050520190214
813091520180331,711071120184059
813210320210111,103116520210069
813171120190145,821010720190025
511080120170299,711070720172985
511080120170299,711010320170649
715020520220023,103052720220096
715031720170341,809090920170072
715111320170084,803012020170172
823091520190302,709050720190260
601010920190098,709052120190106
601131120220013,819050720220043
805010320170490,805010320170382
805010320170490,713121320170146
805210120210198,813210120211067
605012920180721,606270220180203
407132120200061,403132720200058
713051720180571,713051720180421
803130920220070,405110120220149
803130920220070,713015520220409
803210120160182,709091520160127
803212120160038,809091520160115
803211720150106,707100720150153
803192320150299,805170720150279
803212120150095,809032120150091
803131720160073,819010520160099
803153520160031,803012120160203
705040120160115,705040120160210
505151320160139,701400120160812
803131920180336,803131920180263
803211920160273,701171920160192
803132520210042,711100420210291
803210920190138,819060120190080
803050520160178,701402020161165
803091320170194,711050520171041
505212120170297,711071120171384
505074120210006,701402220210210
409010520170031,409111320170178
409010520170031,407010520170035
409133920160026,711080320160684
409132520150025,701231920150736
409053720160058,215172920160011
409091320150009,701401920150894
509101120160394,701231120160241
403031120210113,104074520210057
217091120160110,217091120160002
605170520190155,607110420190047
605070420190067,605070420190337
606210520190450,701192720190361
701072920170097,701072920170182
713032720160110,607091520160115
407031520160083,711080320161199
217132720180092,701392720180395
809130320180155,805111120180632
809092120180227,819072720180135
401536320170159,605010120170565
411014520200207,701171120200246
411131720160019,501090520161163
411070720190133,805110120200046
701252920160077,505211520160084
115051720160122,511020120160142
101233920210119,221094720210079
405011720220042,805030820220026
405152120220095,211012320220065
405150520220037,701392520220266
401436320170303,106081720170301
701370120170192,803071520170212
401354120170032,403110520170108
701251920150272,715110320150119
701370920170236,711072920170003
803111120200050,803111120200286
701072920170182,701072920170097
401353320200048,817030520200155
103032520180157,801192120180172
405111920180118,813010920180582
405120320180102,711071120183608
411112120160334,605232120160099
411010920170374,505152520170130
411050520190167,606331520190130
411071120190186,601010120190160
411070920180339,409153520180169
103010120190286,707100220190572
103133120210068,805171320210092
509100920190164,713012320192606
221193320180161,711100520180210
811031520170354,511031520170301
101530320220072,103191520220038
101071720220130,505013720220118
117110320210138,117110320210163
221093920220063,505054120220061
101541920210335,111030520210085
101474320220117,225013920220069
101110120210472,816071520210241
101374120220107,801050720220030
101130320220153,509072520220047
101312920220062,104062520220119
111074120210014,101513120210001
221154920210039,109064520210021
101351720220075,801171920220053
101412120220152,711054020220402
101140720220165,103143720220220
711071120160907,805173120160382
401510920180095,711080320181403
401536320180062,713102320180455
401438320180099,101416320180108
807150920150008,701090320150090
807090320150153,711071120150153
807010120170124,701270320170328
405120520180154,405122520180133
101153120210141,211073120210041
101331520220043,225032320220054
101142120210274,211030120210107
101330120220046,607030120220046
104040720170200,403136320170054
715151920180173,711071120184577
715012920150138,801250520150136
711071120220534,805173320220167
711071120192297,816071920190475
711071120173536,817151320170135
711071120183647,715112520180185
711080320150062,713171520150305
711054720200086,401251120200044
711081120161059,701330520160408
711070520220212,709131120220034
711011720160343,701283520160303
205012320180385,205011920180097
101093120170085,101082120173073
815050920150158,815050920150159
815011520170277,807130920170175
803212120180074,809080320180099
803150920180249,701370920180637
803050520170050,711030120171543
803051320150090,709011520150103
803011920210066,807130120210059
803012020150045,711070520150535
803150320170515,707080920170377
803091920150157,809080720150101
803091920150157,803051320150152
803091920150157,809091320150139
813250720170173,713013520171536
803111120170216,711070720172766
803091920180179,711054520180167
809092320190007,809010520190342
803170520190295,711030120191079
505011120150075,701031720150501
505212320150220,701331320150018
711080720180418,707050120180268
817160120180139,715111320180190
817032020200333,815130420200128
817050120190108,713132320190115
817131120170251,817131120170391
817071720210175,816052320210146
817031120160145,815651220160011
107172120190073,401151920190113
821010120170317,711080920170102
101370720210212,107190920210166
221153320190260,221153320190239
701192920170202,821061520170024
701351720150124,813010920150276
809132920190042,815130220190074
809132520170082,817010120170230
809012120160110,709091520160127
809092120220066,601013920220058
809050320150084,701131520150118
809010720150020,803030320150021
809071520170342,805051120170136
221010820200049,607010720200059
711081120200945,805190320200298
817032020200371,817032020200411
711070120171540,807111520170146
711071120171384,505212120170297
711070920161269,805051120160188
711041720170180,823131920170280
711080520173003,701332120170140
711070720211493,813112620210146
805171320210092,103133120210068
711070520220029,813051720220022
711050120200494,813111220200163
711080120210514,821050420210043
711040920170322,607090420170334
707021220200070,819070920200287
711071120151322,817050720150158
511012420220252,403312920220041
511011720200002,819031120200007
707010720200093,813041320200090
701331120190251,821061520190299
805112320200042,221171920200060
707011120220127,101151320220086
707070620190041,221052920190037
707121020160173,701171920160739
823091920190158,821070820190168
106072320210122,221092520210091
305115720170169,115032920170113
816111720190362,713012320193027
101313320220056,816021120220050
101313320220056,221170920220131
101082120220544,225032220220078
101532520210309,113132320210064
101412520220061,606211520220127
819011520170230,715030120170565
819030320210178,816052320210067
819061520190096,713102120190944
816052520190035,816070420190285
709050920220103,801153720220174
709050920190248,813010520190353
115133320160023,10123492016101795
209051720190029,209051720190022
805011720180027,605240920180068
805110120190182,711071120192585
823140520150026,713015520150352
823050320160362,713070120160206
813210320170037,813211120170601
805111120190293,711034520190585
805070920170221,823070820170065
805191920190120,711072120190417
107090920220046,709052120220061
107093120210041,717012020210075
821010720190025,813171120190145
821011220190367,107213120190067
821061920210065,701330320211285
701171920180633,701171520180328
106011320170455,103070920170119
101174120190135,109050120190154
104101120210081,104100820210115
505054320220077,403141520220023
505232520200291,107013820200117
603190720200037,713103520200065
819112720150113,713071120150016
715071820150122,711010320150057
715030320170617,711030120172633
715020920170466,817111720170281
715010320200520,809093120200069
715072920200290,505232720200126
715072920200290,505232720200072
711012020170446,401170920170015
711053720180733,803132120180038
711030120171874,816071520170322
711053320170363,813110720170220
805210320180093,813211320180817
711072120190416,821061920190116
711070720172855,823071920170141
711071120174673,813011520170005
823092320190078,713014520190475
823130620160016,821050520160070
801153320170373,715150520170172
711070720172107,403370220170139
711072120180791,813300120180133
711034920170214,813110320170030
711034920180406,509110520180040
805110920170188,823012920170181
805110920170200,711054920170745
607030120220046,101330120220046
607152320210064,606351120210255
607131520190162,607131520190111
607150920220112,601010720220100
717091520170021,405135920170101
221011120170272,501130520170452
805071720170216,701350120170071
805190520180485,805190520180337
805110320200005,707051920180163
221193520180514,106081120180284
109012320210002,103052320210003
511032120160035,701402120160386
511020120220109,205110120220048
813070320190415,711070720191839
801153320210004,117133320210002
813071620170146,711034520170309
813211320220304,221070720220151
813130720180072,707071720180141
813230520180163,803220420180145
813211320200574,803030920200276
813170920190159,816052720190302
813051320190186,815110520190209
225012320210128,111032720210167
823070520190384,823070520190383
713011720171105,511050120170110
819091520190248,505152720190122
717030220180229,713152920180173
819061120170070,819061120170225
717070720170275,713011720171427
717111520210192,403272720210055
101451520170242,401394320170128
713013520190353,816030720190033
805050520150150,701210920150201
805211920160080,713013920161306
805110120160163,701271520160199
405096120160033,701400120160990
107031520160005,101031320160593
603150720200106,603150720200167
701253120190525,409050120190314
701350320180418,816011520180066
701251720190101,509123520190067
701371720170794,711034520170938
813150920200104,813150920200193
803030920160254,805011120160172
505170120160053,701291320160128
505211720170028,701410320160099
505030320170116,605011320170365
505210520160210,711080320161106
409153520180169,411070920180339
409153520160408,411070120160097
409111320170178,409010520170031
409112720180120,501120720180375
803211720190100,701111320190059
803070320170283,805071320170152
803112120180138,711070920181628
803051120170097,711070920170667
803112320150116,713013920151482
801153320190369,711034520190580
603122020200043,507152120200065
603030120170339,701170520170800
701392720180395,217132720180092
407090120160057,701371920160664
607012120170052,607011320170041
713170920160240,801250520160052
407073720210008,103130320210011
713090920180138,711040420180073
713031920150076,701031920150163
713013920220515,809073120220061
713101920170020,701351520170758
713101920170020,803030720170045
713111920150168,711011320150172
713132120200397,701171320200128
713051920170515,713051720170343
713051920170515,711071120174516
713031720210117,803071320210393
713132320190279,711071120191785
713104720161713,705030720160020
807130920160085,707080920160632
807110520200055,411130720200109
807170220160075,711035120160125
807012620160297,701351520160345
807012620160297,807072320160265
807191120210063,711041720210214
807051120190125,809031320190107
807091920210099,701171720210119
701172320210020,701151120210048
701283820150275,813210120150259
701283820150275,701271920150735
107113120220019,103214520210143
817050120180163,711040920180231
817011220150150,809031920150143
817111120160135,819060320160125
817030920180414,809071920180027
701402120150787,503153720150133
701283820170673,819030920170249
701252320160154,111114120160123
701211320150260,215111520150027
211114520210029,403333920210039
709070520210083,701371520210116
709091620190048,815071920190031
709011520150187,713130120150368
403290420200095,115074520200087
115037320150092,701230120150184
401515920180015,401515920180115
401513320170046,109130920170057
401530520170035,607011520170659
117071120210052,117071120210083
115110920200093,225210120200133
701171720210119,807091920210099
701371320200119,813111720200121
701230520150611,509072120150226
817151320180297,701351920180719
817031120210269,817031120210188
817031520180187,815090120180157
817031520180187,815050920180125
817052120170161,701230520170563
403235520190116,605013120190142
606271120200221,701272320200396
511031520170323,705040520170042
511031520170323,511031520170043
511031520170323,511010120170157
511082120220029,401351720220058
511013720220085,803210720220090
511032120220100,405190720220071
511024320190154,813131920190270
511024320190154,511024320190121
511010920220085,701131120220132
511012320200239,701250720200175
715051320200414,809030320200172
715151920170310,701331520171808
715051320160034,803111520160015
715012520210194,821090720210297
101474320160177,821060120160167
101231320180208,117112120180109
805150920180391,805171920180356
801092120150020,701401920151132
801050320160058,711053720160336
715031720170381,607091520170158
701283620160965,411032120160095
701392320171041,411032720170276
401170920170015,711012020170446
817031920210072,225060320210143
817050420190212,711021920190319
817133020190097,711034520190490
817091120190052,505131120190225
817010520170050,815014120172897
819150820180002,819150820180341
801171920150013,805050520150119
117150320160052,1010811201610899
815011520150201,701191720150035
815090120180797,815090120180588
815092820180562,711034520180362
815092820180562,815110820180134
815650120190104,813210120190109
403292320180005,713013120180162
403292720170056,711071120174098
403330320160176,711030120160653
109111520210076,701335120210009
221154920210122,803220220210148
221012220220093,213054720220026
221094720210079,101233920210119
221150920220118,605050320220068
201202520180072,217010120180004
713171720150115,701031920150081
819091320150362,701072920150086
819070120160277,821011120160267
819030320180196,711080720180500
709150720150002,807170120150086
221010820190221,101514720190109
221090120180159,101540320180273
707050120200208,815012720200327
715020920160222,711080920160396
701391520170583,807092520170346
801270320160001,813111920160051
801153920150127,803192320150165
801070920220030,717012120220222
801250120220061,815030420220112
807133720180114,807133720180261
711050120160856,817031320160242
715072920200301,713014920200579
411032120160095,701283620160965
103114520160233,1011413201620946
401291720190154,713013720190869
807151720160113,801151720160186
807070920210249,801110320210032
807172720170204,807171520170361
807072720180108,821050520180141
807132920210124,711071120210207
807031320210055,211112520210194
401437120200021,713015520200087
817031520150189,711071120150288
817071720150088,813030120150074
717012220190360,407092720190070
717090520210178,707061520210131
717050820170027,701351120170386
101371720170249,115094520170017
205190520220109,511082120220035
205151720220063,101196320220096
205012720220046,711071920220142
205110120220048,511020120220109
205012320220117,104062520220119
813011020200178,813011020200513
511070120220047,707070320220058
511014920200706,813071520200211
813041120150118,809051120150080
815092820180363,815092820180547
813011520170005,711071120174673
813170320170191,805010920170195
813210120171349,813210720170458
813010820160141,813010720160453
813010720190163,707052320190053
505091320190113,605320920190260
505211720170067,701331520170970
505212120190143,717120520190183
505012720150091,713014120150418
803172520180320,701371920180976
803110320160008,711034920160531
603010120160178,607032020160112
603232320150059,605192320150130
803111320170066,803111320170322
711011320150172,713111920150168
711072120171997,607190120170248
511012420170228,713072020170326
511050320210280,809110520210092
711071120183924,817070820180239
711070120160669,809051320160109
711054020160445,813051120160072
711030120190605,823130620190112
711070920190933,819082520180215
805111920190286,711054020190771
805210120190016,711071120190428
711050520180490,813211120180679
805071120170270,711030120173100
805211920220101,405091520220063
101391320150107,101391320150121
207010520200092,211011520200170
805131720160057,813300120160047
805212020180042,711070920180839
717091120170350,823132020170241
717051420160082,711070920161274
717030220160025,809082520160152
717090120150225,816091520150110
511052320190017,407070920190051
717030820170170,701150920170848
717011620200194,709091520200320
717071920180261,711070120181180
717050120220209,805090120220053
717090920170094,813090120170522
221153920190141,221153920190172
821091520180229,711071120183840
821040920190255,821040920190235
821061920160072,711080720160035
103172320220046,221050720220047
103172320220046,101416320220038
103213920220053,401533520220010
103100920210076,111110320210137
103130120220052,711071120220512
803050520190121,711034920190491
603232120150105,711020120150341
603050120160331,701331120160268
603231720200071,509130820200059
603240220220075,221090920220044
505013720220118,101071720220130
709050520220065,713051120220049
709150520190240,816011120190145
709112120170079,701131520170271
709170720170469,113151920170263
111010220170519,113154320170153
115136720160083,815050920160090
807190220210081,815092320210153
807111320160153,711054020160809
701192720190361,606210520190450
701252720170711,701252720170731
401271720200083,403314320200148
401373320180126,711071120183913
701050120200173,405012120200182
701283020170204,801010720170257
807150120160099,809133120160095
107230520200070,107230520200100
817070720180253,815092520180304
701393320150015,816030920150017
701390320150116,407092120150008
605152120200019,607210920200015
606340220180329,701401720180709
606330120210257,805130520210113
605230120180050,809111320200008
605110520200006,819070920200015
713170920200860,803220120200497
713071320150073,715031720150014
107010520190123,807110120190057
103101920180177,707051020180161
101293120160145,217123320160188
101231920170080,101230120170117
101194920170361,103152320170166
101330920170286,607111920170120
101012120220096,107193720220052
101197020180256,113193920180079
101234920220274,221090320220030
101234920220274,225010520220053
101234920220274,407073520220075
101142320220017,221094520220006
711050520220337,109130720220051
711034520150528,807151520150151
711100420220179,701370520220126
711071120170218,805051120170059
711053720160152,819070320160149
711070520160945,817071720160099
705040719850056,705040720200228
711070720191796,403250120190166
711010820180620,807091520180170
711071120183562,405191320180127
711072120181142,809031320180361
101212220170448,401513520170030
815030120190279,816091120190012
605030320190089,606211520190022
605190120190212,211115320190088
705070120210021,701030520210003
705011120200057,711071920200108
705011420190256,511012920190274
705030520160124,713152520160300
705030320180084,715052820180140
821061920190116,711072120190416
715150520160082,713104720161489
715052820170131,713172320170229
817160720170061,817160720170152
801051320220015,201010520220039
715031120180225,805130220180175
715020320200167,701370920200637
801151920170208,816111920170231
801150720170170,809091320170149
715031720150014,713071320150073
10123012016108443,10123012016108323
113172920170014,701371720171220
711071120183801,815110720180173
221094720220028,405110120220034
221114520210229,505054520210105
713121720180324,606111320180029
711035320160043,607152320160138
711071120184528,401412720180116
711054920160617,505010520160032
711071120174152,823090520170182
401374320170076,401371120170070
511010320200242,701231120200517
715020920210153,807070520210085
813150920170284,713171320170290
813112320170112,713170920171291
813041320170228,709090120170220
813112620160232,817091720160097
109010920210034,211050120210066
109064520210021,221154920210039
813041320180167,805212120180082
813051920170123,711054520170038
813112120150120,701291520150332
813091120160355,813091120160330
813051420180422,711034720180987
707010120180386,813300320180086
707090120160283,709112520160205
805190520170003,711034520170231
101153120160240,10117072016109146
109110120200052,101072320200128
817160420210032,817160420210097
711050120200093,819071320200230
711010320210463,707060420210169
805151520210039,221193920210048
403193320190256,711054520190382
711034920170274,605130120170063
711070520150255,707110220150102
711054920170982,401511320170080
711071120174726,803210120170073
711071120191921,405152520190020
711030120160296,805190520160202
711010920150051,816021120150020
711010920150051,813170520150011
711071120162832,805191120160086
813070320150096,801090920150057
103151520170245,717010320170290
101130920210213,401533920210245
101140320210190,713104720210796
106120520170035,104041120170040
816031220190068,819052520190130
816011320170015,809110120170032
817112120190061,817112120200006
819150320160092,819150320160156
711012120190176,821040320190107
711034520190580,801153320190369
711035320180342,809111720180070
711020120150084,701130120150020
511012420200908,715091120200209
813191520170037,711053720171319
813210120160751,109112520160069
813211320170247,809110120170032
813111120200298,813111120200161
813111220160173,805192520160004
813150920200249,813150920200159
813211320160593,805011320160170
813051320200210,813050920200085
813170520150156,717012120150774
813250720200238,713171520200267
813051120160072,711054020160445
813051620210173,819032520210174
715132220160042,713012720160783
711070120171348,701370520170503
711053320180741,605012520180824
813150920180147,713170120180785
701172120180157,701171920180071
813071320180196,816051920180024
813111220180006,819031920180121
511050120160133,701190120160128
101141920220161,801153920220146
813210120190073,603071920190006
813150320160222,816052520160063
813191520170084,711050520170566
813300320180137,813300320180130
813230920160046,821090120160242
813211320170659,819092720170034
813111720200121,701371320200119
813151520170468,713151520170585
813110720200205,813111120200189
813131320200054,813131320200264
813111420190048,817150720190041
823100720200154,821010820200439
823070120210147,816071320210285
113151520220079,405123920220061
501051120160668,113171320160117
501030120160621,813010420160496
501120420160190,713130920160101
603072320170270,409050120170455
403257720190071,401313120190100
707052120190094,707052120190172
403172120190222,819150320190093
605010520190488,709170920190159
705030520190253,403173920190097
403190920190057,101374120190010
403354720210015,707050120210126
215111720210136,225060320210143
401532720200141,107113320200081
401195120160137,711070920161731
401452320190084,403311720190034
821062320220068,707010720220105
821061520190244,813091520190356
821050420210043,711080120210514
101081320170681,111074520170069
101151520170465,113090520170101
101140520170499,107170720170074
106090720170067,215152720170285
101410320170573,115114520170188
816052520190215,819030320190236
816031220180130,815053120180440
816120920180060,813251120180469
221011820200240,701170320200674
221011920150275,607131720150112
603110120160136,605190520160225
505054120220061,221093920220063
505010520160032,711054920160617
505232320160072,813010420160246
606270420170013,607130920170028
816011320180102,816011320180101
711034520190912,805011520190497
711070520160941,805151520160085
711054920170867,705030320170139
711030120171543,803050520170050
711053920210005,511050320210003
813091020170304,813091020170227
813210720190224,816120320190018
813112620180210,711080920180969
813112620180210,711080720180466
511024320180101,701312120180113
511013120170323,607132320170286
101210820159795,701131920150275
711071120191677,711071120191809
711072920160565,715111720160229
711034520180147,817070820180003
711072120161718,807092120160069
405073120170071,405073120170126
101212120170559,217200720170001
813010920200579,805150720200062
813040120220081,605311720220036
813151520200357,405102320200027
707010920160291,711100420160192
707010920160291,817052120160136
707070120200199,803050320200301
707080920160632,807130920160085
115050120190220,815011520190290
805070520220084,711072120220509
701230520220187,823132020220058
813112720200137,807091920200205
701130320180620,705012120180266
701152920220153,715010920220060
115051520160023,115035720160057
215030320180079,215030320180006
215151520220066,101433920220100
815014120171803,821090120130060
815032120160142,819121820160169
805111120190544,805132520190141
113010320200267,701250320200514
815111120150133,701410320150006
815014120172464,803190320170231
815014120172464,809010120170172
815010720170059,701410320170496
823111120180311,713015520182069
816031720190037,819131720190140
816072120200003,707020720200006
816030720190033,713013520190353
816120420170074,823141220170118
511032520150131,717110920150324
511032520150132,717110920150325
511050220190175,511050220190076
511024320170156,701252520171114
511020120180519,405030720180055
823111520170097,821091220170003
823100920180119,713071120180194
823110320200260,607152320200057
823091520170080,821090320170561
823100720190223,711071120192632
805173120160382,711071120160907
805093320180161,805092120180120
805110120220116,823012920220089
805090920220067,701292720220096
805173320220167,711071120220534
805190720150166,713170720150278
805110720160055,819010320160348
805132320170277,809011920170180
805190120200066,813211120200314
805170520150320,813230920150034
715021120180276,607151520180340
701331320200453,607170120200122
701371920170556,803191120170096
701171920160276,104051920160159
701333720210184,115073520210157
701335120210009,109111520210076
701335120210009,701410920210180
103116720170098,813090720170214
405120320180074,711071120183644
405113720170196,101141920170470
405190520180210,713013920182798
605240920180703,411031520180111
605321120170252,605321120170200
815091320200266,711054020200804
815111320220054,805091920220037
409132920190013,707080920190302
403271520170282,715151020170109
403011520160285,1012503201639646
403052020160055,606330520160081
115031520210067,117153520210130
115090720210066,405130120210175
115093720190057,117011720190347
115093720190057,401410920190094
701370520220126,711100420220179
803130520200116,803130520200284
401192120160065,713013520161274
401153120180037,713153720180414
411131320200034,713013520200357
701211120170087,805070120170381
701392320170390,803030320170097
701401620150026,713132320150012
807051120170101,807051120170102
809010920170251,815014120172532
405073920170017,603190520170137
411152320170067,817070920170181
411032720170276,701392320171041
401270520170017,701230420170748
701371920160664,407090120160057
807132920220080,807132920220024
807134320180035,205090120180016
807112720150045,821090120150157
606320920150317,405011220150127
701371920170548,713171320170154
701293920160150,803031120160238
401451520190013,111110320180221
807070520170337,823111720170281
103132920170826,115075720170105
701393120170061,823012120170195
407074120220039,817030120220031
407010520220116,403175920220072
701130720170067,821010120170241
701370920180637,803150920180249
803191120180194,817071920180078
803110720170436,507051920170328
803011120180078,707050320180173
803152920180203,709050720180226
803152720180241,809133120180091
803050520170195,805070720170160
803030520180022,813230520180055
809010720170197,809010720180028
803170920150080,809131920150052
803130920170263,511030320170190
803151920170161,807132320170193
809092320210007,809090320210059
803111320160194,805111920160373
803030120190247,803030120190057
101010120190202,701151120190294
207071320170041,207071120170029
805112320190017,805112320190066
805092520150204,807011920150358
805070920200286,803210720200228
805150120160025,807131920160021
805130220160105,701402020161257
805170320220099,711070920220051
805111320160024,711035120160324
805130320180035,713150120180350
607031720180270,606350520180434
717120520190183,505212120190143
717120520190183,505212120190323
817031520190136,819071320190135
817032120150141,701402020150258
817111720170281,715020920170466
817091920200144,403313120200111
817160720170152,817160720170061
817031720190222,817031720190053
817110620210120,819050520210182
817031720190202,817031720190029
817160420210097,817160420210032
817010120180095,815014120180860
701111320150136,809070120150211
701171920180071,701172120180157
701401620170248,813010720170010
701410320150038,803030320150045
701171920160259,805011920160316
701150520160180,411012320160129
701171920160739,707121020160173
701230420170748,401270520170017
701210920150201,805050520150150
211073120200046,115135320200061
101470520180142,101470520180087
807010920170133,807010920170052
803152120170044,803152120170161
817050720180154,403335320180220
807191620170066,811160620170206
807132520180030,809111320180052
701011520150055,711054320150024
701392520220266,405150520220037
701392520220266,104041320220060
701335120210087,709010320210185
701272120220083,501070520220148
104052520170091,104052520170345
217052520210063,217052520210041
209011120160066,101110920160258
205011720210099,221151320210020
221191920150140,819081920150052
821010120150179,817070320150207
821011420170239,823070320171001
821050520170225,821050520170196
215152120220074,817150720220064
215152520220109,213074720220062
201195320180075,101011320180247
213114920180030,109040520180315
819093020180079,819093020180018
819082520150225,715090220150267
403230320200121,713101920200242
713050920200196,713050920200066
713010520170371,701252120171214
713030720190131,711081120190887
603011020190185,601010120190254
603190520160043,503210120160050
225032220220078,101082120220544
505051920160063,701371920160640
505230520170193,817112120170292
505010520180115,709011320180434
505153520190098,809030920190169
225013120200133,713171520200170
225212520190087,809111120190097
409011320210417,815014120210559
605170120170083,511053720170332
605010120170565,401536320170159
605190920220109,511050120220089
509031320190028,819082920190410
509031320190028,819082920190242
713015520160293,813051920160004
713014320160089,711070720161031
509100920180272,509100920180270
403333920210039,211114520210029
813112320190194,713013920192415
